emotion,image_path,label,model_name,response_time,prediction_continuos,predicted_emotion
neutral,all_test\neutral\train_train_11473_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 21.94%
disgust: 0.00%
fear: 1.43%
happy: 1.51%
sad: 34.01%
surprise: 0.00%
neutral: 41.11%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11474_aligned.jpg,neutral,deepface,0.01,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 0.00%
sad: 0.05%
surprise: 0.00%
neutral: 99.95%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11475_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.16%
disgust: 0.00%
fear: 5.98%
happy: 1.61%
sad: 90.47%
surprise: 0.00%
neutral: 1.78%

Dominant emotion: sad",sad
neutral,all_test\neutral\train_train_11476_aligned.jpg,neutral,deepface,0.01,"DeepFace multiple emotion probabilities:
angry: 12.19%
disgust: 0.00%
fear: 0.40%
happy: 1.21%
sad: 12.32%
surprise: 0.04%
neutral: 73.84%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11477_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.30%
disgust: 0.00%
fear: 0.05%
happy: 0.00%
sad: 0.79%
surprise: 0.00%
neutral: 98.86%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11478_aligned.jpg,neutral,deepface,0.01,"DeepFace multiple emotion probabilities:
angry: 0.05%
disgust: 0.00%
fear: 0.00%
happy: 2.68%
sad: 49.83%
surprise: 0.00%
neutral: 47.44%

Dominant emotion: sad",sad
neutral,all_test\neutral\train_train_11479_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 6.68%
disgust: 0.00%
fear: 2.58%
happy: 3.62%
sad: 7.61%
surprise: 0.09%
neutral: 79.42%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11480_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 5.92%
disgust: 0.00%
fear: 0.11%
happy: 0.00%
sad: 36.61%
surprise: 0.00%
neutral: 57.36%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11481_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.03%
disgust: 0.00%
fear: 0.00%
happy: 1.72%
sad: 93.02%
surprise: 0.00%
neutral: 5.24%

Dominant emotion: sad",sad
neutral,all_test\neutral\train_train_11482_aligned.jpg,neutral,deepface,0.01,"DeepFace multiple emotion probabilities:
angry: 5.33%
disgust: 0.00%
fear: 0.96%
happy: 0.02%
sad: 0.24%
surprise: 0.34%
neutral: 93.11%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11483_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 4.21%
disgust: 0.00%
fear: 0.82%
happy: 42.17%
sad: 29.09%
surprise: 1.09%
neutral: 22.62%

Dominant emotion: happy",happy
neutral,all_test\neutral\train_train_11484_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.10%
disgust: 0.00%
fear: 0.91%
happy: 0.11%
sad: 0.36%
surprise: 0.22%
neutral: 98.30%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11485_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 30.01%
disgust: 0.12%
fear: 47.89%
happy: 0.61%
sad: 15.13%
surprise: 5.24%
neutral: 1.00%

Dominant emotion: fear",fear
neutral,all_test\neutral\train_train_11486_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 0.00%
sad: 0.04%
surprise: 0.00%
neutral: 99.96%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11487_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 2.85%
disgust: 0.00%
fear: 0.00%
happy: 0.00%
sad: 3.47%
surprise: 0.00%
neutral: 93.67%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11488_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.07%
disgust: 0.00%
fear: 4.25%
happy: 2.75%
sad: 1.60%
surprise: 0.00%
neutral: 91.33%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11489_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.27%
disgust: 0.00%
fear: 0.18%
happy: 0.06%
sad: 2.45%
surprise: 0.00%
neutral: 97.04%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11490_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 66.00%
disgust: 0.00%
fear: 0.03%
happy: 0.00%
sad: 19.93%
surprise: 0.00%
neutral: 14.05%

Dominant emotion: angry",angry
neutral,all_test\neutral\train_train_11491_aligned.jpg,neutral,deepface,0.03,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 0.00%
sad: 0.01%
surprise: 0.00%
neutral: 99.99%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11492_aligned.jpg,neutral,deepface,0.03,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 0.00%
sad: 0.75%
surprise: 0.00%
neutral: 99.25%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11493_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 16.43%
disgust: 0.12%
fear: 6.73%
happy: 1.41%
sad: 56.10%
surprise: 0.07%
neutral: 19.14%

Dominant emotion: sad",sad
neutral,all_test\neutral\train_train_11494_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.51%
disgust: 0.00%
fear: 50.94%
happy: 2.87%
sad: 10.08%
surprise: 3.15%
neutral: 32.45%

Dominant emotion: fear",fear
neutral,all_test\neutral\train_train_11495_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 17.15%
disgust: 0.00%
fear: 3.01%
happy: 30.61%
sad: 4.63%
surprise: 0.08%
neutral: 44.51%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11496_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 2.48%
disgust: 0.00%
fear: 36.34%
happy: 0.08%
sad: 12.39%
surprise: 5.84%
neutral: 42.88%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11497_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 1.56%
disgust: 0.00%
fear: 0.00%
happy: 0.01%
sad: 1.83%
surprise: 0.00%
neutral: 96.60%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11498_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.01%
disgust: 0.00%
fear: 0.00%
happy: 24.88%
sad: 1.22%
surprise: 0.00%
neutral: 73.89%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11499_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.02%
disgust: 0.00%
fear: 0.00%
happy: 0.00%
sad: 1.83%
surprise: 0.00%
neutral: 98.15%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11500_aligned.jpg,neutral,deepface,0.03,"DeepFace multiple emotion probabilities:
angry: 4.21%
disgust: 0.00%
fear: 0.15%
happy: 0.00%
sad: 10.87%
surprise: 0.00%
neutral: 84.77%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11501_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 64.76%
happy: 0.00%
sad: 32.70%
surprise: 0.00%
neutral: 2.54%

Dominant emotion: fear",fear
neutral,all_test\neutral\train_train_11502_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.25%
disgust: 0.00%
fear: 0.36%
happy: 86.07%
sad: 7.29%
surprise: 0.00%
neutral: 6.02%

Dominant emotion: happy",happy
neutral,all_test\neutral\train_train_11503_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 44.79%
disgust: 0.00%
fear: 6.22%
happy: 0.01%
sad: 14.12%
surprise: 0.00%
neutral: 34.86%

Dominant emotion: angry",angry
neutral,all_test\neutral\train_train_11504_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 54.64%
disgust: 0.00%
fear: 0.00%
happy: 0.00%
sad: 2.50%
surprise: 0.00%
neutral: 42.86%

Dominant emotion: angry",angry
neutral,all_test\neutral\train_train_11505_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 5.34%
disgust: 0.00%
fear: 9.43%
happy: 0.12%
sad: 58.44%
surprise: 0.00%
neutral: 26.67%

Dominant emotion: sad",sad
neutral,all_test\neutral\train_train_11506_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.03%
disgust: 0.00%
fear: 96.70%
happy: 0.30%
sad: 2.72%
surprise: 0.23%
neutral: 0.02%

Dominant emotion: fear",fear
neutral,all_test\neutral\train_train_11507_aligned.jpg,neutral,deepface,0.03,"DeepFace multiple emotion probabilities:
angry: 0.06%
disgust: 0.00%
fear: 0.01%
happy: 0.03%
sad: 0.27%
surprise: 0.00%
neutral: 99.64%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11508_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.17%
disgust: 0.00%
fear: 8.96%
happy: 0.95%
sad: 0.53%
surprise: 0.00%
neutral: 89.39%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11509_aligned.jpg,neutral,deepface,0.03,"DeepFace multiple emotion probabilities:
angry: 2.04%
disgust: 0.00%
fear: 0.00%
happy: 0.00%
sad: 0.46%
surprise: 0.00%
neutral: 97.50%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11510_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.04%
disgust: 0.00%
fear: 0.00%
happy: 0.00%
sad: 0.19%
surprise: 0.00%
neutral: 99.77%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11511_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 29.77%
disgust: 0.00%
fear: 0.02%
happy: 0.00%
sad: 16.77%
surprise: 0.00%
neutral: 53.45%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11512_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 41.38%
disgust: 0.01%
fear: 12.94%
happy: 0.01%
sad: 34.53%
surprise: 0.05%
neutral: 11.09%

Dominant emotion: angry",angry
neutral,all_test\neutral\train_train_11513_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 4.04%
disgust: 34.09%
fear: 53.89%
happy: 0.83%
sad: 3.78%
surprise: 0.05%
neutral: 3.31%

Dominant emotion: fear",fear
neutral,all_test\neutral\train_train_11514_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 10.86%
disgust: 0.00%
fear: 0.84%
happy: 5.52%
sad: 12.14%
surprise: 0.04%
neutral: 70.59%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11515_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 18.85%
disgust: 0.00%
fear: 0.00%
happy: 0.00%
sad: 0.43%
surprise: 0.30%
neutral: 80.42%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11516_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 38.86%
disgust: 0.00%
fear: 0.15%
happy: 0.66%
sad: 3.96%
surprise: 0.00%
neutral: 56.36%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11517_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 2.69%
disgust: 0.04%
fear: 0.91%
happy: 33.66%
sad: 11.04%
surprise: 0.03%
neutral: 51.62%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11518_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 27.14%
disgust: 0.96%
fear: 1.73%
happy: 3.72%
sad: 63.95%
surprise: 0.02%
neutral: 2.50%

Dominant emotion: sad",sad
neutral,all_test\neutral\train_train_11519_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.61%
disgust: 0.00%
fear: 0.00%
happy: 0.22%
sad: 0.85%
surprise: 0.00%
neutral: 98.32%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11520_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.03%
disgust: 0.00%
fear: 0.02%
happy: 66.28%
sad: 0.28%
surprise: 0.10%
neutral: 33.29%

Dominant emotion: happy",happy
neutral,all_test\neutral\train_train_11521_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 3.95%
disgust: 0.01%
fear: 1.42%
happy: 0.10%
sad: 93.21%
surprise: 0.00%
neutral: 1.32%

Dominant emotion: sad",sad
neutral,all_test\neutral\train_train_11522_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 4.01%
disgust: 0.00%
fear: 9.58%
happy: 0.00%
sad: 9.42%
surprise: 0.00%
neutral: 76.98%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11523_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 20.18%
disgust: 0.00%
fear: 0.16%
happy: 2.57%
sad: 8.34%
surprise: 0.00%
neutral: 68.74%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11524_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 0.00%
sad: 0.01%
surprise: 0.00%
neutral: 99.99%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11525_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.10%
disgust: 0.00%
fear: 0.24%
happy: 63.35%
sad: 1.32%
surprise: 0.00%
neutral: 34.99%

Dominant emotion: happy",happy
neutral,all_test\neutral\train_train_11526_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.08%
disgust: 0.00%
fear: 0.01%
happy: 0.00%
sad: 0.46%
surprise: 0.00%
neutral: 99.45%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11527_aligned.jpg,neutral,deepface,0.03,"DeepFace multiple emotion probabilities:
angry: 0.12%
disgust: 0.00%
fear: 0.00%
happy: 0.00%
sad: 0.90%
surprise: 0.00%
neutral: 98.98%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11528_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 18.16%
disgust: 0.00%
fear: 5.82%
happy: 0.31%
sad: 24.05%
surprise: 0.01%
neutral: 51.64%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11529_aligned.jpg,neutral,deepface,0.01,"DeepFace multiple emotion probabilities:
angry: 3.26%
disgust: 0.00%
fear: 6.17%
happy: 0.01%
sad: 72.54%
surprise: 0.03%
neutral: 18.00%

Dominant emotion: sad",sad
neutral,all_test\neutral\train_train_11530_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 3.66%
disgust: 0.00%
fear: 25.28%
happy: 2.29%
sad: 2.08%
surprise: 0.20%
neutral: 66.49%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11531_aligned.jpg,neutral,deepface,0.01,"DeepFace multiple emotion probabilities:
angry: 4.87%
disgust: 0.44%
fear: 81.61%
happy: 0.30%
sad: 5.03%
surprise: 0.06%
neutral: 7.70%

Dominant emotion: fear",fear
neutral,all_test\neutral\train_train_11532_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.02%
disgust: 0.00%
fear: 0.29%
happy: 30.67%
sad: 1.25%
surprise: 0.49%
neutral: 67.28%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11533_aligned.jpg,neutral,deepface,0.01,"DeepFace multiple emotion probabilities:
angry: 0.20%
disgust: 0.00%
fear: 0.32%
happy: 0.20%
sad: 45.17%
surprise: 0.00%
neutral: 54.11%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11534_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 12.25%
disgust: 0.00%
fear: 26.95%
happy: 0.58%
sad: 2.76%
surprise: 0.28%
neutral: 57.17%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11535_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.13%
disgust: 0.00%
fear: 0.18%
happy: 0.93%
sad: 4.35%
surprise: 0.00%
neutral: 94.40%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11536_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.00%
disgust: 0.00%
fear: 0.00%
happy: 1.07%
sad: 0.46%
surprise: 0.00%
neutral: 98.47%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11537_aligned.jpg,neutral,deepface,0.03,"DeepFace multiple emotion probabilities:
angry: 1.34%
disgust: 0.00%
fear: 5.63%
happy: 0.35%
sad: 29.32%
surprise: 0.21%
neutral: 63.14%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11538_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 96.53%
disgust: 0.00%
fear: 0.69%
happy: 2.24%
sad: 0.27%
surprise: 0.01%
neutral: 0.26%

Dominant emotion: angry",angry
neutral,all_test\neutral\train_train_11539_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 23.47%
disgust: 0.00%
fear: 1.96%
happy: 6.18%
sad: 5.67%
surprise: 0.28%
neutral: 62.45%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11540_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 43.18%
disgust: 0.00%
fear: 33.13%
happy: 0.01%
sad: 17.56%
surprise: 0.01%
neutral: 6.11%

Dominant emotion: angry",angry
neutral,all_test\neutral\train_train_11541_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 4.23%
disgust: 0.00%
fear: 0.00%
happy: 2.11%
sad: 0.82%
surprise: 0.00%
neutral: 92.84%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11542_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 4.62%
disgust: 0.00%
fear: 10.28%
happy: 0.00%
sad: 51.55%
surprise: 0.00%
neutral: 33.55%

Dominant emotion: sad",sad
neutral,all_test\neutral\train_train_11543_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 6.59%
disgust: 0.32%
fear: 18.84%
happy: 0.23%
sad: 59.13%
surprise: 0.00%
neutral: 14.90%

Dominant emotion: sad",sad
neutral,all_test\neutral\train_train_11544_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.31%
disgust: 0.00%
fear: 0.00%
happy: 0.00%
sad: 0.01%
surprise: 0.00%
neutral: 99.68%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11545_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 15.75%
disgust: 0.00%
fear: 0.13%
happy: 0.23%
sad: 12.40%
surprise: 0.00%
neutral: 71.49%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11546_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 6.53%
disgust: 0.00%
fear: 0.42%
happy: 0.00%
sad: 5.20%
surprise: 0.00%
neutral: 87.86%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11547_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 16.96%
disgust: 0.00%
fear: 0.37%
happy: 0.24%
sad: 0.11%
surprise: 0.00%
neutral: 82.31%

Dominant emotion: neutral",neutral
neutral,all_test\neutral\train_train_11548_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 64.33%
disgust: 0.00%
fear: 0.25%
happy: 0.00%
sad: 14.05%
surprise: 0.00%
neutral: 21.37%

Dominant emotion: angry",angry
neutral,all_test\neutral\train_train_11549_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 29.76%
disgust: 0.29%
fear: 6.81%
happy: 0.15%
sad: 37.78%
surprise: 0.03%
neutral: 25.18%

Dominant emotion: sad",sad
neutral,all_test\neutral\train_train_11550_aligned.jpg,neutral,deepface,0.01,"DeepFace multiple emotion probabilities:
angry: 6.40%
disgust: 30.54%
fear: 29.17%
happy: 0.19%
sad: 21.87%
surprise: 0.00%
neutral: 11.84%

Dominant emotion: disgust",disgust
neutral,all_test\neutral\train_train_11551_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.03%
disgust: 0.00%
fear: 0.88%
happy: 98.70%
sad: 0.01%
surprise: 0.05%
neutral: 0.34%

Dominant emotion: happy",happy
neutral,all_test\neutral\train_train_11552_aligned.jpg,neutral,deepface,0.02,"DeepFace multiple emotion probabilities:
angry: 0.01%
disgust: 0.00%
fear: 0.10%
happy: 46.81%
sad: 0.64%
surprise: 0.01%
neutral: 52.44%

Dominant emotion: neutral",neutral
